record_id,date_or_month,variable,value,unit,legacy_file,legacy_column,claimed_source,verified_source,station_id,measurement_type,temporal_resolution,aggregation_method,coverage,qa_flag,source_version,retrieval_date,verification_status,exclusion_reason,notes
3e9e8069ee952b97e8f6,2019-08-20,co,288.983,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
860c0638881f9e6988f0,2019-08-20,o3,37.776,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
7bd2d154dfbe34ea50ec,2019-08-21,pm25,57.659,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
38225b8420bcd3f4be8a,2019-08-21,pm10,78.874,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
ec571e8f088cc48fbb67,2019-08-21,no2,21.579,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
a366da5a558b7fa8a8b9,2019-08-21,so2,7.613,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
d0058382e060f4854486,2019-08-21,co,398.002,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
44bf5d23192633e81def,2019-08-21,o3,39.794,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
3f71fde3b903d92c5c66,2019-08-22,pm25,54.941,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
befc38e8bec28631a460,2019-08-22,pm10,74.717,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
25e1fd45c2f86b0976da,2019-08-22,no2,12.071,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
d26ca0eae565dba37fca,2019-08-22,so2,5.171,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
b2de8eb1f808bfadc914,2019-08-22,co,327.473,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
3deb2486fdd53651b313,2019-08-22,o3,56.904,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
fd334e3285a67f46cb1f,2019-08-23,pm25,38.046,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
9155b255c20af8ff89c5,2019-08-23,pm10,52.506,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
183573395418720cf862,2019-08-23,no2,17.125,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
0421a46ce45c5cf3c74c,2019-08-23,so2,6.266,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
b8b5f42655185c3fb10c,2019-08-23,co,305.119,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
2e86feabb8bd24a8051d,2019-08-23,o3,32.141,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
a1ce97a1d7a90785ff11,2019-08-24,pm25,42.373,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
ac59db85e6bbb1bdb803,2019-08-24,pm10,58.390,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
5a96fd9c4ffb320921b4,2019-08-24,no2,14.292,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
2b18479a648e6ca32d29,2019-08-24,so2,5.369,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
fcd498c2803c9e37dabf,2019-08-24,co,296.990,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
15ff5c5b600d8d208473,2019-08-24,o3,44.463,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
c00d90cbbc3d6468540e,2019-08-25,pm25,49.509,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
d5fba4b7c4b95fb62640,2019-08-25,pm10,68.140,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
c20f6924c75ba60cef71,2019-08-25,no2,13.955,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
5cf8fac142da7ab13997,2019-08-25,so2,5.553,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
b8a618590337c2fc1dc9,2019-08-25,co,279.249,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
2e7a2d72c5f842e0445d,2019-08-25,o3,49.944,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
5ee4ee1883fdc2982402,2019-08-26,pm25,34.919,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
d371db1db6be59c7b179,2019-08-26,pm10,48.484,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
899b579f5219c146fe4f,2019-08-26,no2,12.934,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
35ec9095d04988f9da80,2019-08-26,so2,5.631,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
e9e41b09fa494cd5ca88,2019-08-26,co,283.302,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
0de9e7b9b8f7b08a9bf3,2019-08-26,o3,55.090,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
653486fec7a31fd8f595,2019-08-27,pm25,39.711,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
e1ded333c98a2d675eb1,2019-08-27,pm10,55.144,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
1d3a077ff18a7346bbeb,2019-08-27,no2,15.359,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
0cc46ff1a0b4e92a92cb,2019-08-27,so2,6.156,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
ca159d5f7db985aa415f,2019-08-27,co,301.365,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
eb637eb0081df042a2e8,2019-08-27,o3,48.869,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
dadd361b7a778d6cb53e,2019-08-28,pm25,40.743,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
46b8a844765fc844b6a9,2019-08-28,pm10,56.981,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
653f52cfae67d8f33be2,2019-08-28,no2,20.356,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
11ecd8a84de4b85ccb0f,2019-08-28,so2,6.503,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
85bda120d468d1f172c8,2019-08-28,co,332.224,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
51de9bdec4b90c8e12ce,2019-08-28,o3,38.964,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
2bcefb5013e845d74eca,2019-08-29,pm25,53.776,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
2904f4da5340bff2011e,2019-08-29,pm10,75.020,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
4c8876fcb5102cfa69f6,2019-08-29,no2,19.257,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
37b8f7dac4adc71990a5,2019-08-29,so2,7.657,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
3e9158f7813ef79cac42,2019-08-29,co,384.828,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
501c0943ba3635883cbd,2019-08-29,o3,41.826,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
1ee4fedc54132185f1d8,2019-08-30,pm25,53.954,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
be786da1bf47653ecc31,2019-08-30,pm10,75.541,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
03c2e8358d3b11e4a6d3,2019-08-30,no2,22.158,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
03daaf24e3ced4e0fed0,2019-08-30,so2,8.241,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
92bd8b00997717850bbd,2019-08-30,co,442.079,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
ea775b055b3a40e190b6,2019-08-30,o3,39.395,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
558fbbafbd8e4c354d2e,2019-08-31,pm25,63.043,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
20934d269d77e50e349d,2019-08-31,pm10,88.005,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
5ae1f88673d16f4a29ca,2019-08-31,no2,25.019,claimed ug/m3,data/cams_dhaka_pollutants.csv,no2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
b672c2d361af3be6f6ff,2019-08-31,so2,8.490,claimed ug/m3,data/cams_dhaka_pollutants.csv,so2,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
5da2e2d189500628600b,2019-08-31,co,494.060,claimed ug/m3,data/cams_dhaka_pollutants.csv,co,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
f0736558439296ea304b,2019-08-31,o3,39.741,claimed ug/m3,data/cams_dhaka_pollutants.csv,o3,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
0123a571b1b0ca58d541,2019-09-01,pm25,73.436,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm25,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
aa453d76611b98f14d4a,2019-09-01,pm10,102.399,claimed ug/m3,data/cams_dhaka_pollutants.csv,pm10,CAMS EAC4,legacy CAMS extraction; raw NetCDF absent,grid_cell_not_station,modeled_reanalysis,daily,3-hourly modeled values averaged daily,,source metadata not preserved,legacy EAC4 extraction,unknown,classified_excluded,modeled product cannot enter observed dataset,Gas conversion used fixed air density; reprocess from official source before use
